team,player,status,position,importance,expected_return,source,updated_at,minutes,starts,influence,creativity,threat,expected_goals,expected_assists
West Ham,Crysencio Summerville,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1676.0,20.0,318.0,299.2,413.0,4.13,1.51
West Ham,Edson Álvarez Velázquez,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,El Hadji Malick Diouf,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1734.0,19.0,363.4,216.6,66.0,0.39,1.36
West Ham,Emerson Palmieri dos Santos,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,Ezra Mayers,available,DF,0.6208888888888889,nan,fpl,2026-02-23T17:34:59+00:00,112.0,0.0,21.2,33.8,9.0,0.12,0.44
West Ham,Freddie Potts,suspended,MF,0.9505555555555556,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1094.0,11.0,179.6,129.9,37.0,0.21,1.05
West Ham,George Earthy,available,MF,0.6224444444444445,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,8.0,0.0,0.0,1.5,2.0,0.0,0.01
West Ham,Guido Rodríguez,available,MF,0.6573555555555556,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,175.0,2.0,9.8,6.0,2.0,0.03,0.04
West Ham,Jarrod Bowen,available,FW,0.98,nan,fpl,2026-02-23T17:34:59+00:00,2419.0,27.0,576.4,394.8,661.0,5.91,3.3
West Ham,Jean-Clair Todibo,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1521.0,18.0,333.0,64.5,22.0,0.25,0.29
West Ham,Kaelan Casey,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,Keiber Lamadrid,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,Konstantinos Mavropanos,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1631.0,17.0,404.4,24.0,141.0,1.01,0.38
West Ham,Krisztián Hegyi,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,Kyle Walker-Peters,available,DF,0.9090666666666668,nan,fpl,2026-02-23T17:34:59+00:00,954.0,10.0,203.2,88.2,98.0,1.13,0.26
West Ham,Lewis Orford,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,Lucas Tolentino Coelho de Lima,available,MF,0.98,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1513.0,18.0,374.6,397.2,186.0,2.85,2.0
West Ham,Luis Guilherme Lira dos Santos,available,MF,0.6507555555555556,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,121.0,1.0,9.2,14.5,4.0,0.07,0.03
West Ham,Lukasz Fabianski,doubtful,GK,0.72,chance_next_round:25%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,Mads Hermansen,available,GK,0.8946,nan,fpl,2026-02-23T17:34:59+00:00,630.0,7.0,156.6,0.0,0.0,0.0,0.01
West Ham,Mateus Gonçalo Espanha Fernandes,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2033.0,24.0,503.8,463.9,95.0,1.18,1.92
West Ham,Maximilian Kilman,available,DF,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1559.0,17.0,392.4,55.8,60.0,0.56,0.25
West Ham,Maxwel Cornet,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,Mohamadou Kanté,available,MF,0.6338222222222223,nan,fpl,2026-02-23T17:34:59+00:00,22.0,0.0,10.4,11.2,4.0,0.03,0.02
West Ham,Nayef Aguerd,available,DF,0.6326222222222222,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,180.0,2.0,39.0,3.9,8.0,0.1,0.03
West Ham,Niclas Füllkrug,available,FW,0.8573777777777779,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,407.0,5.0,26.0,85.1,130.0,0.93,0.21
West Ham,Ollie Scarles,available,DF,0.8007333333333333,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,654.0,9.0,138.2,71.7,22.0,0.18,0.32
West Ham,Pablo Felipe Pereira de Jesus,injured,FW,0.7645555555555557,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,250.0,3.0,19.6,53.4,21.0,0.34,0.07
West Ham,Soungoutou Magassa,available,MF,0.8893777777777779,nan,fpl,2026-02-23T17:34:59+00:00,826.0,10.0,164.0,79.1,44.0,0.44,0.31
West Ham,Tomáš Souček,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1237.0,13.0,306.8,121.3,284.0,3.47,0.37
West Ham,Valentín Castellanos,available,FW,0.9240000000000002,nan,fpl,2026-02-23T17:34:59+00:00,565.0,7.0,67.4,66.6,195.0,2.1,0.45
West Ham,Wes Foderingham,available,GK,0.72,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Adam Armstrong,available,FW,0.7780444444444445,nan,fpl,2026-02-23T17:34:59+00:00,332.0,4.0,37.2,46.4,9.0,0.15,0.4
Wolverhampton Wanderers,Alfie Pond,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,André Trindade da Costa Neto,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1862.0,20.0,259.6,211.6,21.0,0.28,0.69
Wolverhampton Wanderers,Angel Gomes,available,MF,0.6909333333333333,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,177.0,3.0,32.8,38.8,10.0,0.05,0.08
Wolverhampton Wanderers,Bastien Meupiyou Menadjou,available,DF,0.58,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Boubacar Traoré,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Daniel Bentley,available,GK,0.72,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,David Møller Wolfe,available,DF,0.8296666666666668,nan,fpl,2026-02-23T17:34:59+00:00,761.0,8.0,131.0,106.5,44.0,0.13,0.99
Wolverhampton Wanderers,Emmanuel Agbadou,available,DF,0.962222222222222,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1100.0,12.0,312.2,76.0,75.0,0.57,0.4
Wolverhampton Wanderers,Enso González Medina,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Ethan Sutherland,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Fer López González,available,MF,0.7117777777777777,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,228.0,2.0,29.0,61.0,37.0,0.16,0.61
Wolverhampton Wanderers,Fábio Soares Silva,available,FW,0.68,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Gonçalo Manuel Ganchinho Guedes,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Hugo Bueno López,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1755.0,19.0,432.6,508.7,132.0,0.5,2.65
Wolverhampton Wanderers,Hwang Hee-chan,injured,MF,0.98,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1144.0,15.0,132.2,152.8,145.0,2.1,0.92
Wolverhampton Wanderers,Jackson Tchatchoua,available,DF,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1425.0,14.0,240.6,254.5,40.0,0.26,1.09
Wolverhampton Wanderers,Jean-Ricner Bellegarde,available,MF,0.9530888888888888,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,896.0,11.0,143.4,126.3,132.0,1.03,0.62
Wolverhampton Wanderers,Jerome Abbey,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Jhon Arias,available,MF,0.98,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1117.0,14.0,171.0,204.0,148.0,3.38,0.62
Wolverhampton Wanderers,Joe Hodge,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,José Malheiro de Sá,available,GK,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1440.0,16.0,343.6,10.0,0.0,0.0,0.03
Wolverhampton Wanderers,João Victor Gomes da Silva,available,MF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,2027.0,23.0,327.0,278.9,125.0,0.83,1.32
Wolverhampton Wanderers,Ki-Jana Hoever,available,DF,0.7468666666666667,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,423.0,6.0,101.4,87.8,13.0,0.02,0.36
Wolverhampton Wanderers,Ladislav Krejcí,suspended,DF,0.98,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,1857.0,21.0,430.6,115.0,206.0,1.97,1.35
Wolverhampton Wanderers,Leon Chiwome,injured,FW,0.68,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Luke Rawlings,available,MF,0.62,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Marshall Munetsi,available,MF,0.949177777777778,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,872.0,9.0,163.6,61.8,196.0,1.64,0.38
Wolverhampton Wanderers,Mateus Mané,available,FW,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1076.0,11.0,216.6,215.6,189.0,1.23,1.64
Wolverhampton Wanderers,Matt Doherty,available,DF,0.7761111111111112,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,644.0,9.0,110.6,50.4,18.0,0.09,0.19
Wolverhampton Wanderers,Nathan Fraser,available,FW,0.68,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Pedro Cardoso de Lima,available,DF,0.5815333333333332,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,3.0,0.0,0.2,0.5,2.0,0.0,0.0
Wolverhampton Wanderers,Rodrigo Martins Gomes,available,DF,0.8077111111111112,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,575.0,6.0,101.0,60.1,140.0,1.1,0.29
Wolverhampton Wanderers,Saheed Olagunju,available,DF,0.58,nan,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Sam Johnstone,available,GK,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1080.0,12.0,308.0,0.1,0.0,0.0,0.02
Wolverhampton Wanderers,Santiago Ignacio Bueno,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1652.0,18.0,395.2,97.7,145.0,1.63,1.04
Wolverhampton Wanderers,Saša Kalajdžić,available,FW,0.6848000000000001,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,14.0,0.0,1.0,4.3,2.0,0.0,0.01
Wolverhampton Wanderers,Tawanda Chirewa,available,MF,0.6243333333333333,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,25.0,0.0,3.2,0.3,0.0,0.0,0.0
Wolverhampton Wanderers,Temple Ojinnaka,available,MF,0.62,chance_next_round:0%,fpl,2026-02-23T17:34:59+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wolverhampton Wanderers,Tolu Arokodare,available,FW,0.98,nan,fpl,2026-02-23T17:34:59+00:00,1176.0,12.0,158.6,139.6,430.0,4.11,0.32
Wolverhampton Wanderers,Tom Edozie,available,MF,0.6435555555555555,nan,fpl,2026-02-23T17:34:59+00:00,6.0,0.0,34.4,0.1,17.0,0.17,0.0
Wolverhampton Wanderers,Toti Gomes,available,DF,0.8870444444444444,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,949.0,12.0,212.2,77.4,29.0,0.04,0.21
Wolverhampton Wanderers,Yerson Mosquera Valdelamar,available,DF,0.98,chance_next_round:100%,fpl,2026-02-23T17:34:59+00:00,1496.0,17.0,294.0,103.4,183.0,1.52,0.37
